npi,display_name,legal_name,dba_name,address_1,address_2,city,state,zip,phone,enumeration_date,last_updated
1073199345,UNIVERSITY OF VERMONT MEDICAL CENTER INC,UNIVERSITY OF VERMONT MEDICAL CENTER INC,,75 HOLLY CT,,WILLISTON,VT,05495,8028470000,03/18/2021,03/19/2021
1750013116,CARE FROM ANYWHERE TELEPHARMACY LLC,CARE FROM ANYWHERE TELEPHARMACY LLC,,1350 N GRANT ST STE A,,KENNEWICK,WA,99336,5094004600,06/25/2022,04/13/2023
1215970546,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,,1201 S MILLER ST,,WENATCHEE,WA,98801,5094333350,06/14/2006,06/19/2024
1447629506,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,,2833 EUCLID AVE,,WENATCHEE,WA,98801,5094364018,09/18/2015,07/11/2023
1992515332,CLALLAM COUNTY PUBLIC HOSPITAL DISTRICT 2,CLALLAM COUNTY PUBLIC HOSPITAL DISTRICT 2,,901 E FRONT ST,,PORT ANGELES,WA,98362,3604177000,01/08/2025,01/08/2025
1932278827,FERRY COUNTY PUBLIC HOSPITAL DISTRICT,FERRY COUNTY PUBLIC HOSPITAL DISTRICT,,6 N CLARK AVE,,REPUBLIC,WA,99166,5097753351,11/07/2006,08/06/2025
1871736702,FRANCISCAN HEALTH SYSTEM,FRANCISCAN HEALTH SYSTEM,,11511 CANTERWOOD BLVD NW,STE 220,GIG HARBOR,WA,98332,2535302066,04/08/2009,03/10/2015
1346588548,FRANCISCAN HEALTH SYSTEM,FRANCISCAN HEALTH SYSTEM,,1608 S J ST,,TACOMA,WA,98405,2532747650,01/22/2013,02/08/2023
1003391848,GRANT COUNTY PUBLIC HOSPITAL DISTRICT 5,GRANT COUNTY PUBLIC HOSPITAL DISTRICT 5,,210 GOVERNMENT RD,,MATTAWA,WA,99349,5099324119,09/27/2018,03/07/2023
1396384871,GRANT COUNTY PUBLIC HOSPITAL DISTRICT NO 5,GRANT COUNTY PUBLIC HOSPITAL DISTRICT NO 5,,210 GOVERNMENT ROAD,,MATTAWA,WA,99349,5099324119,12/31/2019,12/04/2024
1811091234,HARBORVIEW MEDICAL CENTER,HARBORVIEW MEDICAL CENTER,,325 9TH AVE,,SEATTLE,WA,98104,2065205000,09/08/2006,05/20/2021
1710102264,HARBORVIEW MEDICAL CENTER,HARBORVIEW MEDICAL CENTER,,325 9TH AVE,,SEATTLE,WA,98104,2067445944,04/17/2007,03/24/2021
1750647707,HARBORVIEW MEDICAL CENTER,HARBORVIEW MEDICAL CENTER,,908 JEFFERSON ST # 359912,,SEATTLE,WA,98104,2067443219,04/04/2012,03/24/2021
1861895716,HARBORVIEW MEDICAL CENTER,HARBORVIEW MEDICAL CENTER,,325 9TH AVE,BOX 359912,SEATTLE,WA,98104,2067444156,10/07/2014,02/25/2021
1154712636,HARBORVIEW MEDICAL CENTER,HARBORVIEW MEDICAL CENTER,,325 9TH AVE,1ST WEST CLINIC,SEATTLE,WA,98104,2067444192,02/05/2015,03/24/2021
1083121545,HARBORVIEW MEDICAL CENTER,HARBORVIEW MEDICAL CENTER,,401 BROADWAY,FIRST FLOOR,SEATTLE,WA,98104,2067449899,01/05/2018,03/24/2021
1861030249,HARBORVIEW MEDICAL CENTER,HARBORVIEW MEDICAL CENTER,,325 9TH AVE,,SEATTLE,WA,98104,2067445151,12/16/2019,03/24/2021
1235777616,HARBORVIEW MEDICAL CENTER,HARBORVIEW MEDICAL CENTER,,206 3RD AVE S,,SEATTLE,WA,98104,2067441762,12/16/2019,03/24/2021
1659027985,HARBORVIEW MEDICAL CENTER,HARBORVIEW MEDICAL CENTER,,2324 EASTLAKE AVE E,STE 410,SEATTLE,WA,98102,2068384590,02/24/2022,02/24/2022
1942333422,INTERNATIONAL COMMUNITY HEALTH SERVICES,INTERNATIONAL COMMUNITY HEALTH SERVICES,,720 8TH AVE S,,SEATTLE,WA,98114,2067883770,03/13/2007,03/29/2021
1508990631,INTERNATIONAL COMMUNITY HEALTH SERVICES,INTERNATIONAL COMMUNITY HEALTH SERVICES,,3815 S OTHELLO ST FL 2,,SEATTLE,WA,98118,2067883563,03/14/2007,01/26/2021
1295218188,JEFFERSON COUNTY PUBLIC HOSPITAL DISTRICT NO 2,JEFFERSON COUNTY PUBLIC HOSPITAL DISTRICT NO 2,,9481 OAK BAY RD STE A,,PORT LUDLOW,WA,98365,3603792254,09/07/2018,12/31/2025
1770035339,KITTITAS COUNTY PUBLIC HOSPITAL DISTRICT #1,KITTITAS COUNTY PUBLIC HOSPITAL DISTRICT #1,,603 S. CHESTNUT ST,,ELLENSBURG,WA,98926,5099258484,10/31/2016,10/31/2016
1790705275,LEGACY SALMON CREEK HOSPITAL,LEGACY SALMON CREEK HOSPITAL,,2121 E 139TH ST,STE 310,VANCOUVER,WA,98686,3604873700,07/20/2006,01/20/2026
1861857161,LEWIS COUNTY COMMUNITY HEALTH SERVICES,LEWIS COUNTY COMMUNITY HEALTH SERVICES,,2690 NE KRESKY AVE,,CHEHALIS,WA,98532,3606690600,12/31/2015,01/29/2024
1942062344,LEWIS COUNTY COMMUNITY HEALTH SERVICES,LEWIS COUNTY COMMUNITY HEALTH SERVICES,,1800 COOKS HILL RD STE G,,CENTRALIA,WA,98531,3609963673,01/30/2024,01/30/2024
1720840135,LEWIS COUNTY COMMUNITY HEALTH SERVICES,LEWIS COUNTY COMMUNITY HEALTH SERVICES,,4254 JACKSON HWY,,CHEHALIS,WA,98532,3609963733,01/30/2024,01/30/2024
1295207934,LOURDES HOSPITAL LLC,LOURDES HOSPITAL LLC,,7425 WRIGLEY DR STE 104,,PASCO,WA,99301,5095468388,12/19/2018,02/17/2024
1063516011,MEDICAL CENTER,MEDICAL CENTER,,1112 W SPRUCE ST,,YAKIMA,WA,98902,5094534835,09/12/2006,06/10/2011
1568478295,MULTICARE HEALTH SYSTEM,MULTICARE HEALTH SYSTEM,,521 MARTIN LUTHER KING JR WAY,,TACOMA,WA,98405,2534034920,08/01/2006,09/29/2021
1275693244,MULTICARE HEALTH SYSTEM,MULTICARE HEALTH SYSTEM,,17700 SE 272ND ST,STE 100,COVINGTON,WA,98042,2533727220,12/11/2006,12/16/2025
1154904092,MULTICARE HEALTH SYSTEM,MULTICARE HEALTH SYSTEM,,400 E 5TH AVE,,SPOKANE,WA,99202,5095305450,04/29/2021,06/12/2023
1396594875,MULTICARE HEALTH SYSTEM,MULTICARE HEALTH SYSTEM,,910 W 5TH AVE STE 270,,SPOKANE,WA,99204,5095305390,05/16/2024,06/02/2025
1134831415,PEND OREILLE COUNTY PUBLIC HOSPITAL DISTRICT NO 1,PEND OREILLE COUNTY PUBLIC HOSPITAL DISTRICT NO 1,,336 S WASHINGTON AVE,,NEWPORT,WA,99156,5094472484,12/19/2022,09/10/2025
1487662391,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES,,616 6TH ST,,BREMERTON,WA,98337,3604753732,08/04/2006,08/22/2020
1588675623,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES,,320 S KITSAP BLVD,,PORT ORCHARD,WA,98366,3608745583,08/11/2006,09/16/2016
1760617997,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES,,19917 7TH AVE NE STE 205,SUITE 205,POULSBO,WA,98370,3606977636,05/18/2009,09/19/2025
1912277062,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES,,2508 WHEATON WAY,,BREMERTON,WA,98310,3606163131,01/06/2012,09/19/2025
1497205223,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES,,31 NE STATE ROUTE 300,SUITE 102,BELFAIR,WA,98528,3602772555,10/05/2016,06/07/2022
1760148027,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES,,11901 137TH AVE CT NW UNIT A,,GIG HARBOR,WA,98329,2536490696,11/11/2021,06/07/2022
1407592181,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES,,2720 CLARE AVE,,BREMERTON,WA,98310,3603773776,05/06/2022,05/06/2022
1851101703,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES,,19586 10TH AVE NE,,POULSBO,WA,98370,3603773776,01/13/2025,01/13/2025
1831131135,PUBLIC HOSPITAL DIST NO 1 SKAGIT,PUBLIC HOSPITAL DIST NO 1 SKAGIT,,1410 E KINCAID ST,,MOUNT VERNON,WA,98274,3604286465,06/12/2006,02/20/2017
1891984407,PUBLIC HOSPITAL DIST NO 1 SKAGIT,PUBLIC HOSPITAL DIST NO 1 SKAGIT,,1415 E KINCAID ST,,MOUNT VERNON,WA,98274,6304288528,10/19/2007,09/06/2011
1740026889,PUBLIC HOSPITAL DIST NO 1 SKAGIT,PUBLIC HOSPITAL DIST NO 1 SKAGIT,,1400 EAST KINCAID STREET,ATTENTION PHARMACY,MOUNT VERNON,WA,98274,3607189782,07/08/2024,05/07/2025
1104969518,PUBLIC HOSPITAL DISTRICT 1 OF KING COUNTY,PUBLIC HOSPITAL DISTRICT 1 OF KING COUNTY,,3915 TALBOT RD S,,RENTON,WA,98055,4256564050,02/15/2007,09/23/2016
1679862189,PUBLIC HOSPITAL DISTRICT 1 OF KING COUNTY,PUBLIC HOSPITAL DISTRICT 1 OF KING COUNTY,,400 S 43RD ST,,RENTON,WA,98055,4259176226,04/05/2011,07/19/2018
1558828467,PUBLIC HOSPITAL DISTRICT 1 OF KLICKITAT CO,PUBLIC HOSPITAL DISTRICT 1 OF KLICKITAT CO,,310 S ROOSEVELT,,GOLDENDALE,WA,98620,5097734022,02/27/2019,02/27/2019
1093527699,"PUBLIC HOSPITAL DISTRICT NO 1, SKAGIT COUNTY","PUBLIC HOSPITAL DISTRICT NO 1, SKAGIT COUNTY",,1400 EAST KINCAID STREET,ATTENTION PHARMACY,MOUNT VERNON,WA,98274,3607189782,01/22/2025,01/22/2025
1598731051,PUBLIC HOSPITAL DISTRICT NO 2 OF KING COUNTY,PUBLIC HOSPITAL DISTRICT NO 2 OF KING COUNTY,,11800 NE 128TH ST,STE 150,KIRKLAND,WA,98034,4258992808,02/24/2006,01/29/2009
1598832412,PUBLIC HOSPITAL DISTRICT NO 2 OF KING COUNTY,PUBLIC HOSPITAL DISTRICT NO 2 OF KING COUNTY,,12303 NE 130TH LN,STE 210,KIRKLAND,WA,98034,4258992790,11/29/2006,12/20/2016
1528923232,PUBLIC HOSPITAL DISTRICT NO 4 KING COUNTY WASHINGTON,PUBLIC HOSPITAL DISTRICT NO 4 KING COUNTY WASHINGTON,,9801 FRONTIER AVE SE,,SNOQUALMIE,WA,98065,4258312300,12/16/2025,12/16/2025
1497487854,PULMO PLUS TELEPHARMACY LLC,PULMO PLUS TELEPHARMACY LLC,,7103 W GRANDRIDGE BLVD STE D,,KENNEWICK,WA,99336,5095669999,06/25/2022,06/25/2022
1245342153,SEATTLE CHILDRENS HOSPITAL,SEATTLE CHILDRENS HOSPITAL,,4800 SAND POINT WAY NE # OB6.402,,SEATTLE,WA,98105,2069872138,08/31/2006,07/31/2025
1891053120,ST FRANCIS COMMUNITY HOSPITAL,ST FRANCIS COMMUNITY HOSPITAL,,30809 1ST AVE S,,FEDERAL WAY,WA,98003,2535298888,04/24/2012,12/23/2020
1942365374,SWEDISH HEALTH SERVICES,SWEDISH HEALTH SERVICES,,550 17TH AVE,STE 180,SEATTLE,WA,98122,2063202699,12/26/2006,05/06/2025
1770743528,SWEDISH HEALTH SERVICES,SWEDISH HEALTH SERVICES,,601 BROADWAY,,SEATTLE,WA,98122,2062159011,06/16/2008,05/06/2025
1366739070,SWEDISH HEALTH SERVICES,SWEDISH HEALTH SERVICES,,751 NE BLAKELY DR,,ISSAQUAH,WA,98029,4253135200,07/01/2011,05/06/2025
1477988509,SWEDISH HEALTH SERVICES,SWEDISH HEALTH SERVICES,,1221 MADISON ST,"3RD FLOOR, STE 03AR34",SEATTLE,WA,98104,2063866020,09/09/2013,05/06/2025
1710182787,SWINOMISH HEALTH SERVICES,SWINOMISH HEALTH SERVICES,,8212 S. MARCH POINT ROAD,,ANACORTES,WA,98221,3605882800,06/19/2007,05/22/2025
1134632599,SWINOMISH HEALTH SERVICES,SWINOMISH HEALTH SERVICES,,8212 S MARCH POINT RD,,ANACORTES,WA,98221,3605882805,11/08/2017,06/11/2025
1013950336,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON,,1959 NE PACIFIC ST,RM EE315,SEATTLE,WA,98195,2065984363,06/14/2006,03/24/2021
1932360922,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON,,1959 NE PACIFIC ST,HSB H 361B,SEATTLE,WA,98195,8665771915,06/23/2008,09/26/2014
1144641986,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON,,3100 NORTHUP WAY,,BELLEVUE,WA,98004,2065986059,12/20/2013,03/24/2021
1760891907,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON,,4245 ROOSEVELT WAY NE,,SEATTLE,WA,98105,2065984411,08/12/2014,03/24/2021
1457904625,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON,,750 REPUBLICAN ST BLDG F,,SEATTLE,WA,98109,2065208380,07/17/2019,03/24/2021
1104513811,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON,,1550 N 115TH ST,358838,SEATTLE,WA,98133,2066681696,04/21/2023,04/21/2023
1679266241,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON,,1536 N 115TH ST STE 100,,SEATTLE,WA,98133,2066684960,05/31/2023,07/24/2023
1013299965,WALLA WALLA GENERAL HOSPITAL,WALLA WALLA GENERAL HOSPITAL,,1111 S 2ND AVE,,WALLA WALLA,WA,99362,5095278333,09/16/2011,01/18/2017
1871105999,WHIDBEY ISLAND PUBLIC HOSPITAL DISTRICT,WHIDBEY ISLAND PUBLIC HOSPITAL DISTRICT,,7 NE BIRCH ST,,COUPEVILLE,WA,98239,3606788640,08/19/2020,07/20/2023
1568719359,YAKIMA VALLEY MEMORIAL HOSPITAL ASSOCIATION,YAKIMA VALLEY MEMORIAL HOSPITAL ASSOCIATION,,4003 CREEKSIDE LOOP,,YAKIMA,WA,98908,5095733808,08/10/2012,12/20/2023
1700268901,ALTCARE HEALTH SERVICES INC,ALTCARE HEALTH SERVICES INC,,1636 MILLER PARK WAY,,WEST MILWAUKEE,WI,53214,4143859500,06/24/2015,06/30/2025
1083621015,AMERY REGIONAL MEDICAL CENTER,AMERY REGIONAL MEDICAL CENTER,,265 GRIFFIN ST E,,AMERY,WI,54001,7152680678,08/02/2006,06/20/2016
1891387502,"AMERY REGIONAL MEDICAL CENTER, INC","AMERY REGIONAL MEDICAL CENTER, INC",,265 GRIFFIN ST E,,AMERY,WI,54001,7152680678,02/04/2021,02/04/2021
1164522132,"ASCENSION ALL SAINTS HOSPITAL, INC","ASCENSION ALL SAINTS HOSPITAL, INC",,3807 SPRING ST,,MOUNT PLEASANT,WI,53405,2626878430,09/22/2006,12/18/2024
1790878122,"ASCENSION ALL SAINTS HOSPITAL, INC","ASCENSION ALL SAINTS HOSPITAL, INC",,1244 WISCONSIN AVE,,RACINE,WI,53403,2626872150,09/30/2006,12/18/2024
1366535585,"ASCENSION ALL SAINTS HOSPITAL, INC","ASCENSION ALL SAINTS HOSPITAL, INC",,3811 SPRING ST,,MOUNT PLEASANT,WI,53405,2626871600,10/02/2006,12/18/2024
1013132430,"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC.","ASPIRUS MEDFORD HOSPITAL & CLINICS, INC.",,139 S GIBSON ST,,MEDFORD,WI,54451,7157485800,04/13/2007,06/10/2024
1578272266,"ASPIRUS STANLEY HOSPITAL & CLINICS, INC","ASPIRUS STANLEY HOSPITAL & CLINICS, INC",,1120 PINE ST,,STANLEY,WI,54768,7156446333,11/21/2022,06/05/2024
1588766505,"ASPIRUS WAUSAU HOSPITAL, INC.","ASPIRUS WAUSAU HOSPITAL, INC.",,425 PINE RIDGE BLVD STE 103,,WAUSAU,WI,54401,7158472547,09/01/2006,07/22/2025
1811004872,BAY AREA MEDICAL CENTER INC,BAY AREA MEDICAL CENTER INC,,3100 SHORE DR-,SUITE COS,MARINETTE,WI,54143,7157358072,08/24/2006,04/08/2013
1619392420,"CHILDREN'S HOSPITAL OF WISCONSIN, INC","CHILDREN'S HOSPITAL OF WISCONSIN, INC",,999 N 92ND ST,,MILWAUKEE,WI,53226,4142663303,03/03/2014,03/03/2014
1265453229,"CHILDREN'S HOSPITAL OF WISCONSIN, INC.","CHILDREN'S HOSPITAL OF WISCONSIN, INC.",,9000 W. WISCONSIN AVE.,,MILWAUKEE,WI,53226,4142661893,07/22/2006,08/20/2025
1750482022,"CHILDREN'S HOSPITAL OF WISCONSIN, INC.","CHILDREN'S HOSPITAL OF WISCONSIN, INC.",,9000 W WISCONSIN AVE,,MILWAUKEE,WI,53226,4142662000,09/26/2006,07/29/2025
1063874824,COMMUNITY MEMORIAL HOSPITAL OF MENOMONEE FALLS INC,COMMUNITY MEMORIAL HOSPITAL OF MENOMONEE FALLS INC,,4805 S MOORLAND RD RM G0502A,,NEW BERLIN,WI,53151,2627987386,03/22/2016,07/28/2016
1811416639,COMMUNITY MEMORIAL HOSPITAL OF MENOMONEE FALLS INC,COMMUNITY MEMORIAL HOSPITAL OF MENOMONEE FALLS INC,,7901 S 6TH ST,,OAK CREEK,WI,53154,4143468050,09/13/2017,07/19/2018
1558305912,"COMMUNITY MEMORIAL HOSPITAL OF MENOMONEE FALLS, INC.","COMMUNITY MEMORIAL HOSPITAL OF MENOMONEE FALLS, INC.",,W180N8085 TOWN HALL RD,,MENOMONEE FALLS,WI,53051,2622573073,06/16/2006,07/17/2009
1366090599,"COMMUNITY MEMORIAL HOSPITAL OF MENOMONEE FALLS, INC.","COMMUNITY MEMORIAL HOSPITAL OF MENOMONEE FALLS, INC.",,N86W12999 NIGHTINGALE WAY,,MENOMONEE FALLS,WI,53051,2625325163,08/30/2019,08/30/2019
1093429821,"CUMBERLAND MEMORIAL HOSPITAL, INC","CUMBERLAND MEMORIAL HOSPITAL, INC",,1705 16TH AVE,,CUMBERLAND,WI,54829,7158227548,01/06/2023,03/12/2024
1265016059,DICKINSON COUNTY HEALTHCARE SYSTEM,DICKINSON COUNTY HEALTHCARE SYSTEM,,1010 OLIVE AVE STE A,,FLORENCE,WI,54121,9067765615,05/08/2021,10/26/2023
1265474738,DOOR COUNTY MEMORIAL HOSPITAL,DOOR COUNTY MEMORIAL HOSPITAL,,2345 CANTERBURY LANE,,SISTER BAY,WI,54234,9207463633,06/11/2006,11/15/2022
1316380785,"FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC","FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC",,1155 N MAYFAIR RD,,WAUWATOSA,WI,53226,4149555990,04/16/2013,10/30/2017
1881783777,"FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.","FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.",,9200 W WISCONSIN AVE,SUITE 200W,MILWAUKEE,WI,53226,4148055114,10/11/2006,05/06/2009
1861573446,"FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.","FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.",,9200 W WISCONSIN AVE,SUITE 100E,MILWAUKEE,WI,53226,4148056501,10/18/2006,05/06/2009
1154597292,"FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.","FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.",,9200 W WISCONSIN AVE,STE 200C,MILWAUKEE,WI,53226,4148050977,05/07/2008,01/30/2020
1457604928,"FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.","FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.",,W180N8000 TOWN HALL RD,,MENOMONEE FALLS,WI,53051,2625323066,10/22/2012,04/20/2018
1356722045,"FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.","FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.",,9200 W WISCONSIN AVE,CFAC PHARMACY,MILWAUKEE,WI,53226,4148051295,06/18/2015,11/21/2017
1275056723,"FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.","FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.",,11430 N PORT WASHINGTON RD,SUITE 103,MEQUON,WI,53092,2625181899,07/17/2017,10/18/2019
1598708620,"HUDSON HOSPITAL, INC.","HUDSON HOSPITAL, INC.",,405 STAGELINE RD,,HUDSON,WI,54016,7155316450,06/14/2006,03/07/2023
1831070408,JAVON BEA HOSPITAL,JAVON BEA HOSPITAL,,1400 E INMAN PKWY STE 1,,BELOIT,WI,53511,6083616705,09/10/2025,09/10/2025
1033243845,KEALEY PHARMACY & HOME CARE CENTER,KEALEY PHARMACY & HOME CARE CENTER,,21 S JACKSON ST,,JANESVILLE,WI,53548,6087527869,03/15/2007,06/14/2013
1285926501,LADD MEMORIAL HOSPITAL,LADD MEMORIAL HOSPITAL,,2600 65TH AVENUE,,OSCEOLA,WI,54020,7152944050,05/04/2011,01/10/2020
1174509046,"MAYO CLINIC HEALTH SYSTEM-SOUTHWEST WISCONSIN REGION, INC.","MAYO CLINIC HEALTH SYSTEM-SOUTHWEST WISCONSIN REGION, INC.",,800 WEST AVE S STE 101,,LA CROSSE,WI,54601,6083929855,12/21/2005,08/20/2025
1831109073,"MAYO CLINIC HEALTH SYSTEM-SOUTHWEST WISCONSIN REGION, INC.","MAYO CLINIC HEALTH SYSTEM-SOUTHWEST WISCONSIN REGION, INC.",,191 THEATER RD,SUITE200,ONALASKA,WI,54650,6083925030,08/09/2006,08/20/2025
1356576896,"MAYO CLINIC HEALTH SYSTEM-SOUTHWEST WISCONSIN REGION, INC.","MAYO CLINIC HEALTH SYSTEM-SOUTHWEST WISCONSIN REGION, INC.",,1303 S MAIN ST,,HOLMEN,WI,54636,6085261566,05/28/2009,08/20/2025
1013953504,MERCY HEALTH SYSTEM CORPORATION,MERCY HEALTH SYSTEM CORPORATION,,725 S JANESVILLE ST,,MILTON,WI,53563,6088686777,06/21/2006,06/17/2025
1558307942,MERCY HEALTH SYSTEM CORPORATION,MERCY HEALTH SYSTEM CORPORATION,,1010 N WASHINGTON ST,SUITE 105,JANESVILLE,WI,53548,6087540286,06/22/2006,06/17/2025
1467498857,MERCY HEALTH SYSTEM CORPORATION,MERCY HEALTH SYSTEM CORPORATION,,3524 E MILWAUKEE ST,,JANESVILLE,WI,53546,6087545194,06/22/2006,06/17/2025
1942236724,MERCY HEALTH SYSTEM CORPORATION,MERCY HEALTH SYSTEM CORPORATION,,1000 MINERAL POINT AVE,,JANESVILLE,WI,53548,6087416980,06/24/2006,06/17/2025
1851327639,MERCY HEALTH SYSTEM CORPORATION,MERCY HEALTH SYSTEM CORPORATION,,N2950 STATE ROAD 67,,LAKE GENEVA,WI,53147,2622452319,06/24/2006,09/27/2023
1730487927,"MERITER HOSPITAL, INC.","MERITER HOSPITAL, INC.",,202 S PARK ST,,MADISON,WI,53715,6084176009,03/11/2011,10/05/2018
1699722124,"MINISTRY HOME CARE SERVICES, LLC","MINISTRY HOME CARE SERVICES, LLC",,10050 S 27TH ST STE 100,,OAK CREEK,WI,53154,8006488055,05/29/2006,09/06/2023
1467543165,"MINISTRY HOME CARE SERVICES, LLC","MINISTRY HOME CARE SERVICES, LLC",,1927 N CENTRAL AVE,SUITE B,MARSHFIELD,WI,54449,7153870755,09/27/2006,09/06/2023
1629721576,"MINISTRY HOME CARE SERVICES, LLC","MINISTRY HOME CARE SERVICES, LLC",,10050 S 27TH ST STE 100,,OAK CREEK,WI,53154,4145630510,02/01/2022,09/06/2023
1669056693,"MOUNDVIEW MEMORIAL HOSPITAL & CLINICS, INC.","MOUNDVIEW MEMORIAL HOSPITAL & CLINICS, INC.",,402 W LAKE ST STE 1,,FRIENDSHIP,WI,53934,6083393331,05/06/2021,04/16/2025
1497942205,"PROHEALTH OCONOMOWOC MEMORIAL HOSPITAL, INC.","PROHEALTH OCONOMOWOC MEMORIAL HOSPITAL, INC.",,791 SUMMIT AVE STE 1106,,OCONOMOWOC,WI,53066,2625690284,09/26/2007,12/14/2022
1396857215,"REEDSBURG AREA MEDICAL CENTER, INC","REEDSBURG AREA MEDICAL CENTER, INC",,1900 N DEWEY AVE,,REEDSBURG,WI,53959,6085246177,08/31/2006,03/25/2022
1033597521,"REEDSBURG AREA MEDICAL CENTER, INC","REEDSBURG AREA MEDICAL CENTER, INC",,2000 N DEWEY AVE,,REEDSBURG,WI,53959,6087686205,05/15/2015,06/17/2015
1255832416,"REEDSBURG AREA MEDICAL CENTER, INC.","REEDSBURG AREA MEDICAL CENTER, INC.",,150 VIKING DR,,REEDSBURG,WI,53959,6085246868,02/23/2018,08/15/2023
1558127480,RICHLAND HOSPITAL,RICHLAND HOSPITAL,,301 E 2ND ST,,RICHLAND CENTER,WI,53581,6086476321,02/27/2024,02/27/2024
1710225693,ST CLARE MEMORIAL HOSPITAL INC,ST CLARE MEMORIAL HOSPITAL INC,,117 N MCKENZIE ST,,GILLETT,WI,54124,9208486323,01/28/2013,12/23/2021
1073536967,"ST CLARE MEMORIAL HOSPITAL, INC.","ST CLARE MEMORIAL HOSPITAL, INC.",,855 S MAIN ST,,OCONTO FALLS,WI,54154,9208463444,07/25/2006,12/23/2021
1578842811,"ST. JOSEPH'S COMMUNITY HOSPITAL OF WEST BEND, INC.","ST. JOSEPH'S COMMUNITY HOSPITAL OF WEST BEND, INC.",,3200 PLEASANT VALLEY RD STE 1A,,WEST BEND,WI,53095,4148055113,08/04/2011,03/09/2015
1871469627,"ST. JOSEPH'S HEALTH SERVICES, INC","ST. JOSEPH'S HEALTH SERVICES, INC",,300 WATER AVE STE 1,,HILLSBORO,WI,54634,6084898000,10/16/2025,12/08/2025
1043072291,"THEDACARE MEDICAL CENTER - BERLIN, INC.","THEDACARE MEDICAL CENTER - BERLIN, INC.",,225 MEMORIAL DR,,BERLIN,WI,54923,9202915768,01/24/2024,06/14/2024
1306516604,"THEDACARE MEDICAL CENTER - SHAWANO, INC.","THEDACARE MEDICAL CENTER - SHAWANO, INC.",,100 COUNTY ROAD B,,SHAWANO,WI,54166,7155267300,09/17/2021,01/03/2024
1558031856,"THEDACARE MEDICAL CENTER - WAUPACA, INC.","THEDACARE MEDICAL CENTER - WAUPACA, INC.",,800 RIVERSIDE DR,,WAUPACA,WI,54981,7152581600,09/17/2021,01/02/2024
1184784159,THEDACARE MEDICAL CENTER-BERLIN INC,THEDACARE MEDICAL CENTER-BERLIN INC,,N2934 HWY 22 N,,WAUTOMA,WI,54982,9207875757,12/11/2006,04/18/2017
1417627704,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC.,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC.,,1818 N MEADE ST,,APPLETON,WI,54911,9207314101,09/17/2021,01/02/2024
1215810346,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC.,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC.,,250 W. 6TH AVENUE,,OSHKOSH,WI,54902,9204543200,07/28/2025,07/28/2025
1457023772,"THEDACARE REGIONAL MEDICAL CENTER - APPLETON, INC.","THEDACARE REGIONAL MEDICAL CENTER - APPLETON, INC.",,2400 E CAPITOL DR,,APPLETON,WI,54911,9204543400,10/05/2021,01/02/2024
